feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,target
-0.8821341862625403,1.5897663147833185,-2.648792260444393,0.5982344802956465,3.6530106674804657,1.2076393222827388,0.569842575708439,1.9304051068024937,1.4561890447168149,-0.859911195741209,-0.27876541330443994,-4.807037299362163,1
0.3187338991923303,-1.219912609541799,-3.51888485313103,-3.9148371212920656,-0.08815882520374774,-1.1067127536922186,0.5656807446179329,-1.872932290567126,1.2052263208567224,0.2704837761099131,-0.12180101168692037,-2.014919901819264,0
1.7149133271742514,1.4825804306548673,-0.8441538547087526,-3.1918721888677255,-2.05052077887649,1.6536641005795487,-0.4723527605559411,-2.97989991646213,-2.91833346360115,-0.20798216496622418,-2.7799035398983643,1.7774419361318263,1
-1.2252837651103743,-0.8704904925291415,-1.7334575336673248,-2.6206185797506834,3.11591706992676,-1.8191217033339147,2.041789669420362,0.047392955549204085,2.4852122249824187,-0.8198424184528124,1.5847807565053724,-4.150840985635443,0
0.9103059361926407,-1.3608061207783864,0.04654807194996802,-1.7688738841878318,-0.6203188718503059,-0.8702911155701265,-1.4110226277749618,-1.4330410310576327,-0.6476711616646038,-0.6019367621890407,-0.26299214537359916,2.511466450422956,1
-0.9987401467774273,0.5733086922407507,-2.846073221714782,-1.2866998187508132,3.0378290826024696,-0.3318507973487659,1.057643254902272,-0.38975761434521417,3.437582367216264,-2.4284677516955657,2.98710034108349,-1.6389121252216559,0
0.9669810692058803,1.9790635315121816,-2.4738300251262135,-0.23092090047447955,1.339343463828559,1.383380783951606,0.8811583718010262,-0.0663998917668438,0.6581525727552594,0.20672684713210876,-0.11905119096554184,-2.0694673539208157,1
-0.9372667730759745,0.7401081783859473,-0.6202420745436521,-3.2108803663089227,-0.8226235308947192,3.8286798156061295,-1.7738368412811385,-3.3754514101975106,-2.95776994641722,-0.20862123872414817,-1.4829656051731834,4.626733760291415,1
0.3895701485195069,-0.6535078768384892,0.07845480063173693,0.019370297314707467,2.8898050874111707,0.1874898441853785,3.615917615779219,0.7328119127355119,1.2812212765274837,-2.0477499937897936,2.4704772233325034,-2.618639457777124,0
-0.613461421339931,0.69846841742941,-3.422838480191945,2.4901149843596553,0.8407071752308131,1.873596993821418,-1.0137668606820378,2.841418519087984,1.3403656674254236,0.3396936897262657,2.695566758127242,0.45702359938115183,1
0.26934032304303335,-2.9429169036078893,-2.7391662404319987,-2.634900199726887,1.7645333702128103,-0.5528637265652228,1.31605390818016,-0.6749117577189432,1.1032937022013658,0.3757811288604319,-1.0683212159425561,-4.534370147931862,1
0.5344607801882804,2.0863502401835508,1.1558745646048338,0.9895516527259332,-1.4249189025280804,1.3899617107907427,-3.374287180919713,-0.45614905392300953,-1.8259796168304916,-0.5731602200293155,1.1395172780660225,7.5137256868101145,1
-0.6808803653071953,-0.8068080332713884,-1.6616858365983056,-1.6141179542248771,3.221047961286688,-0.07765341014372185,1.3115751246454825,0.5409756360583339,0.8277697443133778,-1.0066421969642496,-1.1896565550441782,-5.289980084369574,1
-3.79492835426674,-0.45828105767029526,-1.0794378557196274,0.49466130064748276,5.666330148374729,0.8970716483116721,-1.2359031687850626,3.6661650571915443,0.4407830750783892,-0.27537618594086155,-1.9511957257709576,-6.142138309773173,0
0.3956897769410088,0.04288724740225237,1.8519029595935286,-2.5797743964289435,0.6839339027123242,-3.15245867458815,2.364043109078178,-0.033116473692330395,-0.16553542000057594,0.18230544914048175,1.2749944953218482,-1.230067754411119,1
-0.8564920175597788,-0.7914683145367829,-2.013482613249046,0.024020458038483756,3.3578913562549912,0.14647738243128683,1.6556025781849317,1.2729604479665126,2.3942761644927555,-0.5883210349600975,2.1973552829952023,-3.1729287992499393,0
-0.03948044229826997,0.16668252648669207,-0.2695042935665888,0.05880221752130303,2.7291080033758885,-1.4523444230406053,1.701289836448554,1.7017234577127294,1.5173081818657996,-0.10320194992339556,1.4922560269588045,-3.2134377383681993,0
1.678621782578835,0.7048904968474667,-0.8201254584251173,-1.0446883701833194,-1.5188693434211287,-0.5367355745933828,-0.12687440388985238,0.2895345503879294,-1.6056184211458373,0.11761078803827575,-1.2342364788709936,-0.32438781413286344,1
-1.3233845676120088,0.7676824904712543,-3.995760656872656,-0.02543917659229735,2.197032268252772,0.02640207447998688,-1.1327749284600224,1.348947534916591,2.718887881409309,0.8267358487762243,1.6616619469387666,-1.8104686556390033,1
-0.5987118778597589,-2.5411462761815424,-2.8209672694249512,-4.116485680225399,1.2629650053779629,-2.599187975743824,0.04677639117544552,-2.3372898398365036,3.1143590170484927,0.4301727399786409,1.9287958580659161,-0.606941130109129,0
2.1406688709263584,0.025796437785588724,-5.825830911504102,-2.4632309645045805,0.32098106052636155,-1.885230584539284,-0.6882939552091791,-2.788816003539602,4.530689436571888,0.8121391372276796,1.2579149234381422,-1.097054973572475,0
-0.617314017871736,1.0607544647454126,0.38557013741015034,-0.4277833800990788,2.5388620907174264,-1.0254309649424096,1.6335437420947283,1.7898041941675809,0.3390298255649481,-1.2447498144280529,0.7014037976379991,-3.1940431532467835,0
